ID,plan_start_date,plan_end_date,plan_id,Price,period,next_start,plan_duration,daily_price,days_in_plan
10179830,08/01/23,09/04/23,Standard,$3199,quarterly,,91,35.15384615,69
10179883,11/03/22,10/06/22,Standard,$2499,quarterly,,91,27.46153846,91
10180026,22/02/22,24/05/22,Basic,$699,quarterly,,91,7.681318681,91
10180031,06/03/22,05/06/22,Standard,$2499,quarterly,,91,27.46153846,91
10180076,07/07/22,06/10/22,Basic,$799,quarterly,,91,8.78021978,91
10180082,28/08/22,27/11/22,Basic,$1299,quarterly,,91,14.27472527,91
10180140,22/02/22,22/02/23,Standard,$6999,yearly,,365,19.17534247,365
10180173,04/03/22,04/03/23,Standard,$6999,yearly,,365,19.17534247,365
10180179,09/03/22,08/06/22,Standard,$2499,quarterly,,91,27.46153846,91
10180225,05/07/22,04/12/22,Basic,$799,quarterly,,152,5.256578947,152
10180281,22/02/22,24/05/22,Standard,$2499,quarterly,27/05/22,91,27.46153846,91
10180281,27/05/22,26/08/22,Standard,$2499,quarterly,27/08/22,91,27.46153846,91
10180281,27/08/22,26/11/22,Standard,$2999,quarterly,25/11/22,91,32.95604396,89
10180281,25/11/22,25/11/23,Standard,$4499.5,yearly,,365,12.32739726,113
10180289,10/03/22,09/06/22,Basic,$699,quarterly,,91,7.681318681,91
10180298,19/03/22,18/06/22,Basic,$699,quarterly,22/04/22,91,7.681318681,33
10180298,22/04/22,22/07/22,Standard,$2499,quarterly,,91,27.46153846,91
10180324,02/04/22,02/07/22,Basic,$699,quarterly,,91,7.681318681,91
10180368,22/02/22,24/05/22,Standard,$2499,quarterly,,91,27.46153846,91
10180375,23/02/22,23/02/23,Standard,$6999,yearly,,365,19.17534247,365
10180405,09/03/22,08/06/22,Standard,$2499,quarterly,,91,27.46153846,91
10180421,28/02/22,28/02/23,Standard,$6999,yearly,,365,19.17534247,365
10180457,08/04/22,08/07/22,Basic,$699,quarterly,,91,7.681318681,91
10180499,09/03/22,08/06/22,Basic,$699,quarterly,,91,7.681318681,91
10180504,05/03/22,04/06/22,Standard,$2499,quarterly,,91,27.46153846,91
10180667,08/03/22,07/06/22,Standard,$2499,quarterly,,91,27.46153846,91
10180675,25/02/22,25/02/23,Standard,$6999,yearly,,365,19.17534247,365
10180690,03/03/22,03/03/23,Standard,$6999,yearly,,365,19.17534247,365
10180763,24/02/22,26/05/22,Standard,$2499,quarterly,21/07/22,91,27.46153846,91
10180763,21/07/22,20/10/22,Standard,$2999,quarterly,,91,32.95604396,91
10180819,10/03/22,09/06/22,Standard,$2499,quarterly,,91,27.46153846,91
10180957,02/04/22,02/07/22,Standard,$2499,quarterly,,91,27.46153846,91
10180968,07/03/22,06/06/22,Standard,$2499,quarterly,,91,27.46153846,91
10180990,14/09/22,14/12/22,Basic,$2099,quarterly,,91,23.06593407,91
10180994,10/03/22,10/03/23,Standard,$6999,yearly,,365,19.17534247,365
10181013,10/04/22,10/07/22,Basic,$699,quarterly,,91,7.681318681,91
10181043,25/02/22,25/02/23,Standard,$6999,yearly,,365,19.17534247,365
10181067,27/02/22,27/02/23,Basic,$1999,yearly,05/03/22,365,5.476712329,5
10181067,05/03/22,04/06/22,Standard,$2499,quarterly,,91,27.46153846,91
10181081,20/04/22,20/07/22,Standard,$2499,quarterly,22/08/22,91,27.46153846,91
10181081,22/08/22,21/11/22,Standard,$2999,quarterly,,91,32.95604396,91
10181111,16/03/22,16/03/23,Standard,$6999,yearly,,365,19.17534247,365
10181195,01/03/22,31/05/22,Standard,$2499,quarterly,31/05/22,91,27.46153846,90
10181195,31/05/22,30/08/22,Standard,$2499,quarterly,,91,27.46153846,91
10181202,11/03/22,10/06/22,Standard,$2499,quarterly,,91,27.46153846,91
10181448,13/03/22,13/03/23,Standard,$6999,yearly,,365,19.17534247,365
10181503,31/05/22,30/08/22,Standard,$2499,quarterly,,91,27.46153846,91
10181550,06/04/22,06/07/22,Basic,$699,quarterly,,91,7.681318681,91
10181580,26/02/22,26/02/23,Standard,$6999,yearly,,365,19.17534247,365
10181595,12/03/22,12/03/23,Standard,$6999,yearly,,365,19.17534247,365
10181643,02/03/22,01/06/22,Standard,$2499,quarterly,06/07/22,91,27.46153846,91
10181643,06/07/22,05/10/22,Basic,$799,quarterly,13/12/22,91,8.78021978,91
10181643,13/12/22,14/03/23,Basic,$1599,quarterly,,91,17.57142857,91
10181671,12/03/22,11/06/22,Standard,$2499,quarterly,,91,27.46153846,91
10181684,14/04/22,14/07/22,Standard,$2499,quarterly,,91,27.46153846,91
10181701,12/03/22,11/06/22,Basic,$699,quarterly,,91,7.681318681,91
10181720,26/02/22,26/02/23,Standard,$6999,yearly,,365,19.17534247,365
10181817,07/05/22,06/08/22,Basic,$699,quarterly,,91,7.681318681,91
10181821,27/04/22,27/04/23,Standard,$6999,yearly,,365,19.17534247,325
10181839,01/03/22,01/03/23,Standard,$6999,yearly,,365,19.17534247,365
10181974,08/03/22,07/06/22,Basic,$699,quarterly,,91,7.681318681,91
10182159,27/02/22,29/05/22,Basic,$699,quarterly,,91,7.681318681,91
10182269,15/04/22,15/04/23,Basic,$1999,yearly,,365,5.476712329,337
10182440,28/02/22,30/05/22,Standard,$2499,quarterly,,91,27.46153846,91
10182453,09/03/22,09/03/23,Standard,$6999,yearly,,365,19.17534247,365
10182517,30/03/22,30/03/23,Standard,$6999,yearly,,365,19.17534247,353
10182530,21/03/22,20/06/22,Basic,$699,quarterly,,91,7.681318681,91
10182600,05/04/22,05/07/22,Standard,$2499,quarterly,,91,27.46153846,91
10182614,15/03/22,15/03/23,Basic,$1999,yearly,,365,5.476712329,365
10182632,21/03/22,20/06/22,Basic,$699,quarterly,,91,7.681318681,91
10182646,28/02/22,30/05/22,Standard,$2499,quarterly,,91,27.46153846,91
10182672,14/03/22,14/03/23,Standard,$6999,yearly,,365,19.17534247,365
10182746,02/03/22,02/03/23,Standard,$6999,yearly,,365,19.17534247,365
10182883,04/03/22,04/03/23,Standard,$6999,yearly,,365,19.17534247,365
10182885,01/03/22,01/03/23,Standard,$6999,yearly,,365,19.17534247,365
10182943,07/03/22,06/06/22,Standard,$2499,quarterly,,91,27.46153846,91
10182950,03/03/22,02/06/22,Standard,$2499,quarterly,01/09/22,91,27.46153846,91
10182950,01/09/22,01/12/22,Standard,$2999,quarterly,,91,32.95604396,91
10183009,24/03/22,23/06/22,Standard,$2499,quarterly,,91,27.46153846,91
10183014,01/03/22,01/03/23,Standard,$6999,yearly,,365,19.17534247,365
10183133,12/04/22,12/07/22,Standard,$2499,quarterly,27/06/22,91,27.46153846,75
10183133,27/06/22,27/06/23,Standard,$6999,yearly,,365,19.17534247,264
10183220,01/10/22,31/12/22,Basic,$1574.25,quarterly,,91,17.29945055,91
10183253,16/03/22,15/06/22,Basic,$699,quarterly,15/06/22,91,7.681318681,90
10183253,15/06/22,14/09/22,Basic,$699,quarterly,15/09/22,91,7.681318681,91
10183253,15/09/22,15/12/22,Basic,$2099,quarterly,24/12/22,91,23.06593407,91
10183253,24/12/22,25/03/23,Basic,$1599,quarterly,,91,17.57142857,84
10183297,13/03/22,12/06/22,Standard,$2499,quarterly,,91,27.46153846,91
10183354,23/03/22,22/06/22,Basic,$699,quarterly,,91,7.681318681,91
10183397,08/03/22,07/06/22,Standard,$2499,quarterly,,91,27.46153846,91
10183539,17/03/22,16/06/22,Basic,$699,quarterly,18/05/22,91,7.681318681,61
10183539,18/05/22,17/08/22,Standard,$2499,quarterly,,91,27.46153846,91
10183544,13/01/23,14/04/23,Premium,$9999,quarterly,,91,109.8791209,64
10183652,06/08/22,05/11/22,Basic,$1299,quarterly,,91,14.27472527,91
10183687,03/03/22,02/06/22,Standard,$2499,quarterly,,91,27.46153846,91
10183708,03/03/22,03/03/23,Standard,$6999,yearly,,365,19.17534247,365
10183855,28/03/22,27/06/22,Basic,$699,quarterly,,91,7.681318681,91
10183875,13/05/22,13/05/23,Standard,$6999,yearly,,365,19.17534247,309
10184064,18/03/22,17/06/22,Standard,$2499,quarterly,01/07/22,91,27.46153846,91
10184064,01/07/22,30/09/22,Standard,$2499,quarterly,22/12/22,91,27.46153846,91
10184064,22/12/22,22/12/23,Standard,$5399.4,yearly,,365,14.79287671,86
10184073,19/03/22,19/03/23,Basic,$1999,yearly,,365,5.476712329,364
10184144,04/06/22,03/09/22,Basic,$699,quarterly,,91,7.681318681,91
10184289,27/03/22,27/03/23,Standard,$6999,yearly,,365,19.17534247,356
10184439,17/03/22,17/03/23,Standard,$6999,yearly,,365,19.17534247,365
10184647,24/11/22,23/02/23,Standard,$3199,quarterly,,91,35.15384615,91
10184667,26/04/22,26/04/23,Standard,$6999,yearly,,365,19.17534247,326
10184700,10/03/22,09/06/22,Standard,$2499,quarterly,10/06/22,91,27.46153846,91
10184700,10/06/22,09/09/22,Standard,$2499,quarterly,,91,27.46153846,91
10184704,19/03/22,18/06/22,Basic,$699,quarterly,02/07/22,91,7.681318681,91
10184704,02/07/22,01/10/22,Basic,$799,quarterly,11/11/22,91,8.78021978,91
10184704,11/11/22,10/02/23,Basic,$1599,quarterly,,91,17.57142857,91
10184710,24/03/22,24/03/23,Basic,$1999,yearly,,365,5.476712329,359
10184731,05/03/22,04/06/22,Standard,$2499,quarterly,04/06/22,91,27.46153846,90
10184731,04/06/22,03/09/22,Standard,$2499,quarterly,08/08/22,91,27.46153846,64
10184731,08/08/22,03/12/22,Standard,$2999,quarterly,29/11/22,117,25.63247863,112
10184731,29/11/22,29/11/23,Premium,$14999.5,yearly,,365,41.09452055,109
10184741,06/03/22,06/03/23,Standard,$6999,yearly,,365,19.17534247,365
10184879,08/03/22,07/06/22,Standard,$2499,quarterly,,91,27.46153846,91
10185011,22/03/22,22/03/23,Basic,$1999,yearly,,365,5.476712329,361
10185017,29/05/22,28/08/22,Basic,$699,quarterly,31/05/22,91,7.681318681,1
10185017,31/05/22,30/08/22,Standard,$2499,quarterly,21/09/22,91,27.46153846,91
10185017,21/09/22,21/12/22,Basic,$2099,quarterly,,91,23.06593407,91
10185027,10/03/22,10/03/23,Standard,$6999,yearly,,365,19.17534247,365
10185037,14/03/22,13/06/22,Standard,$2499,quarterly,,91,27.46153846,91
10185061,06/03/22,06/03/23,Standard,$6999,yearly,,365,19.17534247,365
10185074,20/03/22,20/03/23,Standard,$6999,yearly,,365,19.17534247,363
10185145,30/03/22,30/03/23,Standard,$6999,yearly,,365,19.17534247,353
10185147,20/03/22,20/03/23,Standard,$6999,yearly,,365,19.17534247,363
10185311,24/05/22,23/08/22,Basic,$699,quarterly,,91,7.681318681,91
10185417,16/06/22,15/09/22,Premium,$10499,quarterly,24/10/22,91,115.3736264,91
10185417,24/10/22,23/01/23,Basic,$1574.25,quarterly,28/11/22,91,17.29945055,34
10185417,28/11/22,28/11/23,Standard,$4499.5,yearly,,365,12.32739726,110
10185467,07/03/22,06/06/22,Standard,$2499,quarterly,,91,27.46153846,91
10185474,28/03/22,28/03/23,Standard,$6999,yearly,,365,19.17534247,355
10185489,07/03/22,07/03/23,Standard,$6999,yearly,,365,19.17534247,365
10185495,23/03/22,23/03/23,Standard,$6999,yearly,,365,19.17534247,360
10185598,24/03/22,24/03/23,Standard,$6999,yearly,,365,19.17534247,359
10185623,30/03/22,29/06/22,Standard,$2499,quarterly,,91,27.46153846,91
10185683,08/04/22,08/04/23,Standard,$6999,yearly,,365,19.17534247,344
10185754,17/12/22,18/03/23,Basic,$1599,quarterly,,91,17.57142857,91
10185773,11/04/22,11/04/23,Basic,$1999,yearly,,365,5.476712329,341
10185815,21/03/22,21/03/23,Basic,$1999,yearly,,365,5.476712329,362
10185849,08/03/22,07/06/22,Basic,$699,quarterly,,91,7.681318681,91
10185855,27/04/22,27/07/22,Basic,$699,quarterly,26/11/22,91,7.681318681,91
10185855,26/11/22,25/02/23,Standard,$1599.5,quarterly,,91,17.57692308,91
10185938,22/03/22,22/03/23,Basic,$1999,yearly,,365,5.476712329,361
10185961,12/06/22,11/09/22,Premium,$10499,quarterly,,91,115.3736264,91
10185969,27/03/22,26/06/22,Basic,$699,quarterly,,91,7.681318681,91
10185990,18/03/22,17/06/22,Basic,$699,quarterly,,91,7.681318681,91
10186097,26/03/22,25/06/22,Standard,$2499,quarterly,,91,27.46153846,91
10186196,23/03/22,22/06/22,Basic,$699,quarterly,,91,7.681318681,91
10186243,08/05/22,08/05/23,Basic,$1999,yearly,,365,5.476712329,314
10186297,26/03/22,25/06/22,Standard,$2499,quarterly,,91,27.46153846,91
10186303,20/03/22,20/03/23,Standard,$6999,yearly,,365,19.17534247,363
10186330,09/03/22,09/03/23,Standard,$6999,yearly,28/11/22,365,19.17534247,263
10186330,28/11/22,28/11/23,Premium,$14999.5,yearly,,365,41.09452055,110
10186342,09/03/22,08/06/22,Standard,$2499,quarterly,,91,27.46153846,91
10186422,22/03/22,21/06/22,Basic,$699,quarterly,,91,7.681318681,91
10186484,22/03/22,21/06/22,Basic,$699,quarterly,,91,7.681318681,91
10186494,10/03/22,09/06/22,Standard,$2499,quarterly,,91,27.46153846,91
10186701,10/04/22,10/07/22,Basic,$699,quarterly,18/07/22,91,7.681318681,91
10186701,18/07/22,18/07/23,Basic,$3999,yearly,,365,10.95616438,243
10186709,24/03/22,23/06/22,Basic,$699,quarterly,,91,7.681318681,91
10186756,21/03/22,20/06/22,Standard,$2499,quarterly,,91,27.46153846,91
10186855,01/04/22,01/04/23,Standard,$6999,yearly,,365,19.17534247,351
10186946,20/04/22,20/07/22,Basic,$699,quarterly,,91,7.681318681,91
10187233,14/03/22,13/06/22,Standard,$2499,quarterly,,91,27.46153846,91
10187276,11/03/22,10/06/22,Standard,$2499,quarterly,,91,27.46153846,91
10187369,26/03/22,25/06/22,Basic,$699,quarterly,,91,7.681318681,91
10187414,08/09/22,07/12/22,Premium,$10499.25,quarterly,25/11/22,90,116.6583333,77
10187414,25/11/22,25/11/23,Premium,$14999.5,yearly,,365,41.09452055,113
10187442,19/05/22,18/08/22,Basic,$699,quarterly,,91,7.681318681,91
10187515,12/03/22,11/06/22,Basic,$699,quarterly,,91,7.681318681,91
10187567,20/09/22,20/12/22,Basic,$2099,quarterly,23/12/22,91,23.06593407,91
10187567,23/12/22,24/03/23,Basic,$1599,quarterly,,91,17.57142857,85
10187603,14/03/22,13/06/22,Standard,$2499,quarterly,08/06/22,91,27.46153846,85
10187603,08/06/22,12/09/22,Standard,$2499,quarterly,13/10/22,96,26.03125,96
10187603,13/10/22,12/01/23,Standard,$2999.25,quarterly,,91,32.95879121,91
10187646,17/03/22,17/03/23,Standard,$6999,yearly,,365,19.17534247,365
10187698,13/03/22,13/03/23,Standard,$6999,yearly,27/11/22,365,19.17534247,258
10187698,27/11/22,27/11/23,Premium,$14999.5,yearly,,365,41.09452055,111
10187751,22/03/22,22/03/23,Standard,$6999,yearly,,365,19.17534247,361
10187862,16/06/22,16/06/23,Standard,$6999,yearly,,365,19.17534247,275
10187899,17/04/22,17/04/23,Standard,$6999,yearly,,365,19.17534247,335
10187909,07/04/22,07/04/23,Basic,$1999,yearly,,365,5.476712329,345
10187933,26/03/22,26/03/23,Basic,$1999,yearly,,365,5.476712329,357
10188101,12/04/22,12/04/23,Standard,$6999,yearly,,365,19.17534247,340
10188259,07/07/22,06/10/22,Basic,$799,quarterly,25/11/22,91,8.78021978,91
10188259,25/11/22,24/02/23,Standard,$1599.5,quarterly,,91,17.57692308,91
10188274,02/12/22,03/03/23,Standard,$3199,quarterly,,91,35.15384615,91
10188365,22/08/22,21/11/22,Premium,$10499,quarterly,,91,115.3736264,91
10188367,28/03/22,28/03/23,Standard,$6999,yearly,,365,19.17534247,355
10188393,23/03/22,23/03/23,Standard,$6999,yearly,,365,19.17534247,360
10188402,10/07/22,10/10/22,Basic,$799,quarterly,11/07/22,92,8.684782609,0
10188402,11/07/22,10/10/22,Standard,$3499,quarterly,,91,38.45054945,91
10188406,14/03/22,13/06/22,Standard,$2499,quarterly,,91,27.46153846,91
10188424,31/03/22,30/06/22,Basic,$699,quarterly,06/04/22,91,7.681318681,5
10188424,06/04/22,06/07/22,Standard,$2499,quarterly,06/07/22,91,27.46153846,90
10188424,06/07/22,05/10/22,Basic,$799,quarterly,06/10/22,91,8.78021978,91
10188424,06/10/22,05/01/23,Basic,$1574.25,quarterly,17/01/23,91,17.29945055,91
10188424,17/01/23,18/04/23,Basic,$1599,quarterly,,91,17.57142857,60
10188484,14/03/22,13/06/22,Basic,$699,quarterly,,91,7.681318681,91
10188574,06/04/22,06/07/22,Standard,$2499,quarterly,06/07/22,91,27.46153846,90
10188574,06/07/22,05/10/22,Basic,$799,quarterly,,91,8.78021978,91
10188601,03/04/22,03/07/22,Basic,$699,quarterly,,91,7.681318681,91
10188671,01/07/22,30/09/22,Premium,$10499,quarterly,,91,115.3736264,91
10188714,29/03/22,29/03/23,Basic,$1999,yearly,,365,5.476712329,354
10188722,15/03/22,14/06/22,Standard,$2499,quarterly,,91,27.46153846,91
10188724,08/04/22,08/07/22,Basic,$699,quarterly,,91,7.681318681,91
10188759,26/03/22,25/06/22,Basic,$699,quarterly,,91,7.681318681,91
10188771,15/03/22,14/06/22,Standard,$2499,quarterly,,91,27.46153846,91
10188797,17/04/22,17/04/23,Standard,$6999,yearly,,365,19.17534247,335
10188951,29/03/22,29/03/23,Standard,$6999,yearly,,365,19.17534247,354
10188958,12/05/22,11/08/22,Standard,$2499,quarterly,,91,27.46153846,91
10188967,16/03/22,16/03/23,Standard,$6999,yearly,,365,19.17534247,365
10188976,03/04/22,03/07/22,Basic,$699,quarterly,17/07/22,91,7.681318681,91
10188976,17/07/22,16/10/22,Standard,$2999,quarterly,17/10/22,91,32.95604396,91
10188976,17/10/22,16/01/23,Standard,$2999.25,quarterly,15/01/23,91,32.95879121,89
10188976,15/01/23,15/01/24,Standard,$8999,yearly,,365,24.65479452,62
10189044,14/07/22,13/10/22,Standard,$2999,quarterly,22/12/22,91,32.95604396,91
10189044,22/12/22,22/12/23,Standard,$5399.4,yearly,,365,14.79287671,86
10189052,23/03/22,23/03/23,Standard,$6999,yearly,,365,19.17534247,360
10189102,16/03/22,16/03/23,Standard,$6999,yearly,,365,19.17534247,365
10189163,16/03/22,15/06/22,Basic,$699,quarterly,,91,7.681318681,91
10189205,30/04/22,30/07/22,Standard,$2499,quarterly,01/09/22,91,27.46153846,91
10189205,01/09/22,01/12/22,Standard,$2999,quarterly,29/12/22,91,32.95604396,91
10189205,29/12/22,30/03/23,Standard,$3199,quarterly,,91,35.15384615,79
10189210,16/03/22,15/06/22,Standard,$2499,quarterly,,91,27.46153846,91
10189228,17/03/22,17/03/23,Standard,$6999,yearly,,365,19.17534247,365
10189278,18/03/22,17/06/22,Standard,$2499,quarterly,,91,27.46153846,91
10189339,17/03/22,16/06/22,Basic,$699,quarterly,,91,7.681318681,91
10189343,17/03/22,17/03/23,Standard,$6999,yearly,,365,19.17534247,365
10189369,14/08/22,13/11/22,Standard,$2999,quarterly,,91,32.95604396,91
10189421,04/07/22,03/10/22,Premium,$10499,quarterly,,91,115.3736264,91
10189426,03/04/22,03/07/22,Basic,$699,quarterly,,91,7.681318681,91
10189504,26/07/22,26/10/22,Basic,$1299,quarterly,,92,14.11956522,92
10189512,31/03/22,30/06/22,Basic,$699,quarterly,02/08/22,91,7.681318681,91
10189512,02/08/22,01/11/22,Standard,$2999,quarterly,,91,32.95604396,91
10189542,31/03/22,31/03/23,Basic,$1999,yearly,,365,5.476712329,352
10189548,18/03/22,17/06/22,Standard,$2499,quarterly,,91,27.46153846,91
10189576,01/07/22,30/09/22,Premium,$10499,quarterly,30/09/22,91,115.3736264,90
10189576,30/09/22,30/12/22,Premium,$13999,quarterly,05/01/23,91,153.8351648,91
10189576,05/01/23,06/04/23,Premium,$9999,quarterly,,91,109.8791209,72
10189723,22/03/22,22/03/23,Standard,$6999,yearly,,365,19.17534247,361
10189735,29/05/22,28/08/22,Basic,$699,quarterly,,91,7.681318681,91
10189762,06/05/22,05/08/22,Standard,$2499,quarterly,,91,27.46153846,91
10189845,05/08/22,05/08/23,Basic,$3999,yearly,,365,10.95616438,225
10189851,23/03/22,22/06/22,Basic,$699,quarterly,,91,7.681318681,91
10189864,27/03/22,26/06/22,Standard,$2499,quarterly,02/06/22,91,27.46153846,66
10189864,02/06/22,25/09/22,Standard,$2499,quarterly,02/09/22,115,21.73043478,91
10189864,02/09/22,25/12/22,Standard,$2999,quarterly,26/11/22,114,26.30701754,84
10189864,26/11/22,26/11/23,Standard,$4499.5,yearly,,365,12.32739726,112
10189900,20/03/22,19/06/22,Standard,$2499,quarterly,,91,27.46153846,91
10189991,13/04/22,13/04/23,Basic,$1999,yearly,09/12/22,365,5.476712329,239
10189991,09/12/22,10/03/23,Standard,$3199,quarterly,,91,35.15384615,91
10190106,03/04/22,03/07/22,Basic,$699,quarterly,,91,7.681318681,91
10190186,28/03/22,27/06/22,Basic,$699,quarterly,,91,7.681318681,91
10190212,22/05/22,21/08/22,Basic,$699,quarterly,,91,7.681318681,91
10190276,03/04/22,03/07/22,Basic,$699,quarterly,,91,7.681318681,91
10190372,21/03/22,20/06/22,Standard,$2499,quarterly,,91,27.46153846,91
10190466,01/04/22,01/07/22,Standard,$2499,quarterly,30/06/22,91,27.46153846,89
10190466,30/06/22,30/09/22,Standard,$2499,quarterly,01/10/22,92,27.16304348,92
10190466,01/10/22,31/12/22,Standard,$3999,quarterly,11/01/23,91,43.94505495,91
10190466,11/01/23,12/04/23,Standard,$3199,quarterly,,91,35.15384615,66
10190550,12/07/22,11/10/22,Standard,$2999,quarterly,,91,32.95604396,91
10190574,06/07/22,06/01/23,Basic,$799,quarterly,,184,4.342391304,184
10190587,15/04/22,15/07/22,Standard,$2499,quarterly,,91,27.46153846,91
10190603,03/04/22,03/04/23,Basic,$1999,yearly,,365,5.476712329,349
10190650,24/03/22,24/03/23,Basic,$1999,yearly,,365,5.476712329,359
10190689,29/03/22,29/03/23,Standard,$6999,yearly,,365,19.17534247,354
10190700,28/03/22,28/03/23,Standard,$6999,yearly,,365,19.17534247,355
10190758,08/04/22,08/07/22,Basic,$699,quarterly,,91,7.681318681,91
10190781,11/01/23,12/04/23,Basic,$1599,quarterly,,91,17.57142857,66
10190803,22/03/22,21/06/22,Standard,$2499,quarterly,,91,27.46153846,91
10190867,25/03/22,25/03/23,Standard,$6999,yearly,,365,19.17534247,358
10190881,06/06/22,06/06/23,Standard,$6999,yearly,,365,19.17534247,285
10190943,21/03/22,21/03/23,Standard,$6999,yearly,,365,19.17534247,362
10191199,16/06/22,16/06/23,Standard,$6999,yearly,,365,19.17534247,275
10191217,22/03/22,21/06/22,Standard,$2499,quarterly,04/07/22,91,27.46153846,91
10191217,04/07/22,03/10/22,Basic,$799,quarterly,,91,8.78021978,91
10191334,22/03/22,21/06/22,Standard,$2499,quarterly,29/06/22,91,27.46153846,91
10191334,29/06/22,29/09/22,Standard,$2499,quarterly,30/09/22,92,27.16304348,92
10191334,30/09/22,30/12/22,Basic,$2099,quarterly,,91,23.06593407,91
10191349,03/07/22,02/10/22,Standard,$3499,quarterly,,91,38.45054945,91
10191505,06/05/22,05/08/22,Basic,$699,quarterly,,91,7.681318681,91
10191531,02/04/22,02/04/23,Standard,$6999,yearly,,365,19.17534247,350
10191540,10/04/22,10/07/22,Basic,$699,quarterly,,91,7.681318681,91
10191547,27/08/22,26/11/22,Standard,$2999,quarterly,,91,32.95604396,91
10191660,02/04/22,02/07/22,Standard,$2499,quarterly,,91,27.46153846,91
10191727,26/03/22,25/06/22,Standard,$2499,quarterly,,91,27.46153846,91
10191761,13/06/22,12/09/22,Basic,$699,quarterly,,91,7.681318681,91
10191764,27/03/22,26/06/22,Basic,$699,quarterly,27/06/22,91,7.681318681,91
10191764,27/06/22,26/09/22,Basic,$699,quarterly,,91,7.681318681,91
10191836,11/04/22,11/07/22,Basic,$699,quarterly,,91,7.681318681,91
10191896,06/01/23,07/04/23,Premium,$9999,quarterly,,91,109.8791209,71
10191957,23/03/22,23/03/23,Basic,$1999,yearly,,365,5.476712329,360
10192097,23/03/22,23/03/23,Standard,$6999,yearly,29/11/22,365,19.17534247,250
10192097,29/11/22,29/11/23,Premium,$14999.5,yearly,,365,41.09452055,109
10192121,25/05/22,24/08/22,Basic,$699,quarterly,,91,7.681318681,91
10192175,23/03/22,23/03/23,Standard,$6999,yearly,,365,19.17534247,360
10192248,24/03/22,23/06/22,Standard,$2499,quarterly,,91,27.46153846,91
10192383,06/12/22,06/12/23,Standard,$8999,yearly,,365,24.65479452,102
10192424,08/04/22,08/04/23,Basic,$1999,yearly,,365,5.476712329,344
10192511,24/03/22,23/06/22,Standard,$2499,quarterly,,91,27.46153846,91
10192653,15/04/22,15/04/23,Basic,$1999,yearly,,365,5.476712329,337
10192681,25/03/22,24/06/22,Standard,$2499,quarterly,,91,27.46153846,91
10192704,12/06/22,11/09/22,Standard,$2499,quarterly,,91,27.46153846,91
10192784,06/04/22,06/04/23,Basic,$1999,yearly,,365,5.476712329,346
10192791,13/06/22,12/09/22,Premium,$10499,quarterly,30/08/22,91,115.3736264,77
10192791,30/08/22,30/08/23,Premium,$29999,yearly,,365,82.1890411,200
10192799,26/03/22,25/06/22,Standard,$2499,quarterly,,91,27.46153846,91
10192815,12/04/22,12/04/23,Basic,$1999,yearly,,365,5.476712329,340
10192831,29/03/22,29/03/23,Standard,$6999,yearly,,365,19.17534247,354
10192842,01/04/22,01/07/22,Standard,$2499,quarterly,30/06/22,91,27.46153846,89
10192842,30/06/22,30/09/22,Standard,$2499,quarterly,30/09/22,92,27.16304348,91
10192842,30/09/22,30/12/22,Standard,$3999,quarterly,05/01/23,91,43.94505495,91
10192842,05/01/23,06/04/23,Standard,$3199,quarterly,,91,35.15384615,72
10192848,10/04/22,10/07/22,Standard,$2499,quarterly,09/07/22,91,27.46153846,89
10192848,09/07/22,09/10/22,Standard,$3499,quarterly,,92,38.0326087,92
10192882,27/03/22,26/06/22,Standard,$2499,quarterly,,91,27.46153846,91
10192896,27/03/22,26/06/22,Standard,$2499,quarterly,,91,27.46153846,91
10192903,07/04/22,07/04/23,Standard,$6999,yearly,,365,19.17534247,345
10192950,10/04/22,10/04/23,Standard,$6999,yearly,28/11/22,365,19.17534247,231
10192950,28/11/22,28/11/23,Premium,$14999.5,yearly,,365,41.09452055,110
10192957,13/04/22,13/07/22,Basic,$699,quarterly,,91,7.681318681,91
10192977,28/03/22,28/03/23,Standard,$6999,yearly,,365,19.17534247,355
10192979,06/06/22,05/09/22,Premium,$10499,quarterly,07/09/22,91,115.3736264,91
10192979,07/09/22,07/12/22,Premium,$13999,quarterly,25/11/22,91,153.8351648,78
10192979,25/11/22,25/11/23,Premium,$14999.5,yearly,,365,41.09452055,113
10193060,18/04/22,18/07/22,Basic,$699,quarterly,,91,7.681318681,91
10193060,28/03/22,27/06/22,Standard,$2499,quarterly,,91,27.46153846,91
10193136,09/04/22,09/04/23,Standard,$6999,yearly,,365,19.17534247,343
10193139,08/05/22,08/05/23,Standard,$6999,yearly,,365,19.17534247,314
10193142,29/03/22,29/03/23,Standard,$6999,yearly,,365,19.17534247,354
10193145,12/05/22,12/05/23,Standard,$6999,yearly,,365,19.17534247,310
10193154,29/03/22,29/03/23,Standard,$6999,yearly,29/11/22,365,19.17534247,244
10193154,29/11/22,25/11/23,Premium,$14999.5,yearly,,361,41.5498615,109
10193212,11/01/23,12/04/23,Basic,$1599,quarterly,,91,17.57142857,66
10193224,04/04/22,04/07/22,Standard,$2499,quarterly,,91,27.46153846,91
10193267,12/04/22,12/04/23,Standard,$6999,yearly,,365,19.17534247,340
10193268,03/04/22,03/04/23,Standard,$6999,yearly,,365,19.17534247,349
10193325,05/04/22,05/07/22,Basic,$699,quarterly,07/04/22,91,7.681318681,1
